Probeset	Label	NCBIGeneID	GeneSymbol
ENSG00000074211	PPP2R2C	5522	PPP2R2C
ENSG00000013288	MAN2B2	23324	MAN2B2
ENSG00000179010	MRFAP1	93621	MRFAP1
ENSG00000279859	RP11-539L10.4		RP11-539L10.4
ENSG00000282742	RP11-539L10.5		RP11-539L10.5
ENSG00000178988	MRFAP1L1	114932	MRFAP1L1
ENSG00000170871	KIAA0232	9778	KIAA0232
ENSG00000132405	TBC1D14	57533	TBC1D14
ENSG00000187904	AC097382.5		AC097382.5
ENSG00000173011	TADA2B	93624	TADA2B
ENSG00000109519	GRPEL1	80273	GRPEL1
ENSG00000245468	RP11-367J11.3		RP11-367J11.3
ENSG00000196526	AFAP1	60312	AFAP1
ENSG00000163995	ABLIM2	84448	ABLIM2
ENSG00000087008	ACOX3	8310	ACOX3
ENSG00000155275	TRMT44	152992	TRMT44
ENSG00000261490	RP11-448G15.3		RP11-448G15.3
ENSG00000071127	WDR1	9948	WDR1
ENSG00000178163	ZNF518B	85460	ZNF518B
ENSG00000109684	CLNK	116449	CLNK
ENSG00000266669	AC097452.1		AC097452.1
ENSG00000249780	RP11-352E6.2		RP11-352E6.2
ENSG00000205940	HSP90AB2P	391634	HSP90AB2P
ENSG00000157869	RAB28	9364	RAB28
ENSG00000038219	BOD1L1	259282	BOD1L1
ENSG00000248360	LINC00504	201853	LINC00504
ENSG00000137449	CPEB2	132864	CPEB2
ENSG00000163145	C1QTNF7	114905	C1QTNF7
ENSG00000251379	RP11-484O2.1		RP11-484O2.1
ENSG00000048342	CC2D2A	57545	CC2D2A
ENSG00000118564	FBXL5	26234	FBXL5
ENSG00000237765	FAM200B	285550	FAM200B
ENSG00000109743	BST1	683	BST1
ENSG00000004468	CD38	952	CD38
ENSG00000007062	PROM1	8842	PROM1
ENSG00000169762	TAPT1	202018	TAPT1
ENSG00000263327	TAPT1-AS1	202020	TAPT1-AS1
ENSG00000169744	LDB2	9079	LDB2
ENSG00000151552	QDPR	5860	QDPR
ENSG00000002549	LAP3	51056	LAP3
ENSG00000118579	MED28	80306	MED28
ENSG00000163257	DCAF16	54876	DCAF16
ENSG00000178177	LCORL	254251	LCORL
ENSG00000248515	RP11-608O21.1		RP11-608O21.1
ENSG00000145147	SLIT2	9353	SLIT2
ENSG00000163138	PACRGL	133015	PACRGL
ENSG00000152990	ADGRA3	166647	ADGRA3
ENSG00000249948	GBA3	57733	GBA3
ENSG00000109819	PPARGC1A	10891	PPARGC1A
ENSG00000249453	RP13-497K6.1		RP13-497K6.1
ENSG00000109606	DHX15	1665	DHX15
ENSG00000109610	SOD3	6649	SOD3
ENSG00000181982	CCDC149	91050	CCDC149
ENSG00000109618	SEPSECS	51091	SEPSECS
ENSG00000281501	SEPSECS-AS1	285540	SEPSECS-AS1
ENSG00000168228	ZCCHC4	29063	ZCCHC4
ENSG00000053900	ANAPC4	29945	ANAPC4
ENSG00000091490	SEL1L3	23231	SEL1L3
ENSG00000250541	RP11-302F12.10		RP11-302F12.10
ENSG00000250317	SMIM20	389203	SMIM20
ENSG00000168214	RBPJ	3516	RBPJ
ENSG00000109689	STIM2	57620	STIM2
ENSG00000249228	RP11-769N22.1		RP11-769N22.1
ENSG00000169851	PCDH7	5099	PCDH7
ENSG00000250624	RP11-93M12.1		RP11-93M12.1
ENSG00000047365	ARAP2	116984	ARAP2
ENSG00000154274	C4orf19	55286	C4orf19
ENSG00000181826	RELL1	768211	RELL1
ENSG00000169299	PGM2	55276	PGM2
ENSG00000065882	TBC1D1	23216	TBC1D1
ENSG00000231160	KLF3-AS1	79667	KLF3-AS1
ENSG00000109787	KLF3	51274	KLF3
ENSG00000197712	FAM114A1	92689	FAM114A1
ENSG00000121895	TMEM156	80008	TMEM156
ENSG00000109790	KLHL5	51088	KLHL5
ENSG00000157796	WDR19	57728	WDR19
ENSG00000035928	RFC1	5981	RFC1
ENSG00000163682	RPL9	6133	RPL9
ENSG00000121897	LIAS	11019	LIAS
ENSG00000109814	UGDH	7358	UGDH
ENSG00000249348	UGDH-AS1	100885776	UGDH-AS1
ENSG00000163683	SMIM14	201895	SMIM14
ENSG00000255458	RP11-539G18.3		RP11-539G18.3
ENSG00000078140	UBE2K	3093	UBE2K
ENSG00000121892	PDS5A	23244	PDS5A
ENSG00000271278	TCEB1P33	101928827	TCEB1P33
ENSG00000231707	PABPC1P1	26980	PABPC1P1
ENSG00000078177	N4BP2	55728	N4BP2
ENSG00000168421	RHOH	399	RHOH
ENSG00000163694	RBM47	54502	RBM47
ENSG00000163697	APBB2	323	APBB2
ENSG00000154277	UCHL1	7345	UCHL1
ENSG00000064042	LIMCH1	22998	LIMCH1
ENSG00000109133	TMEM33	55161	TMEM33
ENSG00000014824	SLC30A9	10463	SLC30A9
ENSG00000124406	ATP8A1	10396	ATP8A1
ENSG00000151806	GUF1	60558	GUF1
ENSG00000163281	GNPDA2	132789	GNPDA2
ENSG00000248320	PRKRIRP9	100131309	PRKRIRP9
ENSG00000151834	GABRA2	2555	GABRA2
ENSG00000249936	RAC1P2	442775	RAC1P2
ENSG00000145246	ATP10D	57205	ATP10D
ENSG00000170448	NFXL1	152518	NFXL1
ENSG00000163293	NIPAL1	152519	NIPAL1
ENSG00000198515	CNGA1	1259	CNGA1
ENSG00000074966	TXK	7294	TXK
ENSG00000135605	TEC	7006	TEC
ENSG00000109171	SLAIN2	57606	SLAIN2
ENSG00000075539	FRYL	285527	FRYL
ENSG00000109180	OCIAD1	54940	OCIAD1
ENSG00000145247	OCIAD2	132299	OCIAD2
ENSG00000268736	RP11-1281K21.6		RP11-1281K21.6
ENSG00000109184	DCUN1D4	23142	DCUN1D4
ENSG00000188993	LRRC66	339977	LRRC66
ENSG00000163069	SGCB	6443	SGCB
ENSG00000163071	SPATA18	132671	SPATA18
ENSG00000109189	USP46	64854	USP46
ENSG00000226950	DANCR	57291	DANCR
ENSG00000184178	SCFD2	152579	SCFD2
ENSG00000145216	FIP1L1	81608	FIP1L1
ENSG00000072201	LNX1	84708	LNX1
ENSG00000272650	RP11-571I18.4		RP11-571I18.4
ENSG00000109220	CHIC2	26511	CHIC2
ENSG00000134853	PDGFRA	5156	PDGFRA
ENSG00000157404	KIT	3815	KIT
ENSG00000264332	AC111194.1		AC111194.1
ENSG00000128052	KDR	3791	KDR
ENSG00000249700	SRD5A3-AS1	100506462	SRD5A3-AS1
ENSG00000134851	TMEM165	55858	TMEM165
ENSG00000239040	Y_RNA		Y_RNA
ENSG00000134852	CLOCK	9575	CLOCK
ENSG00000223305	RN7SKP30		RN7SKP30
ENSG00000090989	EXOC1	55763	EXOC1
ENSG00000174799	CEP135	9662	CEP135
ENSG00000109265	KIAA1211	57482	KIAA1211
ENSG00000157426	AASDH	132949	AASDH
ENSG00000128059	PPAT	5471	PPAT
ENSG00000128050	PAICS	10606	PAICS
ENSG00000174780	SRP72	6731	SRP72
ENSG00000171476	HOPX	84525	HOPX
ENSG00000280285	RP11-630A13.4		RP11-630A13.4
ENSG00000084093	REST	5978	REST
ENSG00000084092	NOA1	84273	NOA1
ENSG00000047315	POLR2B	5431	POLR2B
ENSG00000163453	IGFBP7	3490	IGFBP7
ENSG00000251339	RP11-506N2.1		RP11-506N2.1
ENSG00000249892	RP11-525J21.1		RP11-525J21.1
ENSG00000240152	RP11-16N2.1		RP11-16N2.1
ENSG00000150471	ADGRL3	23284	ADGRL3
ENSG00000145241	CENPC	1060	CENPC
ENSG00000033178	UBA6	55236	UBA6
ENSG00000248049	UBA6-AS1	550112	UBA6-AS1
ENSG00000083896	YTHDC1	91746	YTHDC1
ENSG00000197888	UGT2B17	7367	UGT2B17
ENSG00000196620	UGT2B15	7366	UGT2B15
ENSG00000135220	UGT2A3	79799	UGT2A3
ENSG00000264696	AC108078.1		AC108078.1
ENSG00000251177	RP11-401E5.2		RP11-401E5.2
ENSG00000173597	SULT1B1	27284	SULT1B1
ENSG00000109193	SULT1E1	6783	SULT1E1
ENSG00000205649	HTN3	3347	HTN3
ENSG00000126550	HTN1	3346	HTN1
ENSG00000132464	ENAM	10117	ENAM
ENSG00000132465	JCHAIN		JCHAIN
ENSG00000132467	UTP3	57050	UTP3
ENSG00000018189	RUFY3	22902	RUFY3
ENSG00000132463	GRSF1	2926	GRSF1
ENSG00000173542	MOB1B	92597	MOB1B
ENSG00000156136	DCK	1633	DCK
ENSG00000080493	SLC4A4	8671	SLC4A4
ENSG00000163626	COX18	285521	COX18
ENSG00000132466	ANKRD17	26057	ANKRD17
ENSG00000169435	RASSF6	166824	RASSF6
ENSG00000163739	CXCL1	2919	CXCL1
ENSG00000163738	MTHFD2L	441024	MTHFD2L
ENSG00000169116	PARM1	25849	PARM1
ENSG00000163743	RCHY1	25898	RCHY1
ENSG00000174796	THAP6	152815	THAP6
ENSG00000174792	C4orf26	152816	C4orf26
ENSG00000138757	G3BP2	9908	G3BP2
ENSG00000138768	USO1	8615	USO1
ENSG00000138744	NAAA	27163	NAAA
ENSG00000198301	SDAD1	55153	SDAD1
ENSG00000138750	NUP54	53371	NUP54
ENSG00000138760	SCARB2	950	SCARB2
ENSG00000189157	FAM47E	100129583	FAM47E
ENSG00000272414	FAM47E-STBD1	100631383	FAM47E-STBD1
ENSG00000138771	SHROOM3	57619	SHROOM3
ENSG00000138758	SEPT11	55752	SEPT11
ENSG00000118816	CCNI	10983	CCNI
ENSG00000138764	CCNG2	901	CCNG2
ENSG00000138767	CNOT6L	246175	CNOT6L
ENSG00000249072	RP11-777B9.5		RP11-777B9.5
ENSG00000138772	ANXA3	306	ANXA3
ENSG00000138756	BMP2K	55589	BMP2K
ENSG00000266270	MIR5096	100616427	MIR5096
ENSG00000163291	PAQR3	152559	PAQR3
ENSG00000249307	LINC01088	100505875	LINC01088
ENSG00000249646	OR7E94P	79273	OR7E94P
ENSG00000248408	RP11-452C8.1		RP11-452C8.1
ENSG00000163297	ANTXR2	118429	ANTXR2
ENSG00000152785	BMP3	651	BMP3
ENSG00000138669	PRKG2	5593	PRKG2
ENSG00000138670	RASGEF1B	153020	RASGEF1B
ENSG00000138668	HNRNPD	3184	HNRNPD
ENSG00000152795	HNRNPDL	9987	HNRNPDL
ENSG00000145293	ENOPH1	58478	ENOPH1
ENSG00000249242	TMEM150C	441027	TMEM150C
ENSG00000145284	SCD5	79966	SCD5
ENSG00000138674	SEC31A	22872	SEC31A
ENSG00000251022	THAP9-AS1	100499177	THAP9-AS1
ENSG00000189308	LIN54	132660	LIN54
ENSG00000138663	COPS4	51138	COPS4
ENSG00000145287	PLAC8	51316	PLAC8
ENSG00000173085	COQ2	27235	COQ2
ENSG00000163312	HELQ	113510	HELQ
ENSG00000163319	MRPS18C	51023	MRPS18C
ENSG00000163322	FAM175A	84142	FAM175A
ENSG00000138678	GPAT3		GPAT3
ENSG00000163624	CDS1	1040	CDS1
ENSG00000163625	WDFY3	23001	WDFY3
ENSG00000201901	RN7SKP48		RN7SKP48
ENSG00000138639	ARHGAP24	83478	ARHGAP24
ENSG00000109339	MAPK10	5602	MAPK10
ENSG00000163633	C4orf36	132989	C4orf36
ENSG00000172493	AFF1	4299	AFF1
ENSG00000145332	KLHL8	57563	KLHL8
ENSG00000198189	HSD17B11	51170	HSD17B11
ENSG00000170502	NUDT9	53343	NUDT9
ENSG00000152583	SPARCL1	8404	SPARCL1
ENSG00000183199	HSP90AB3P	3327	HSP90AB3P
ENSG00000118762	PKD2	5311	PKD2
ENSG00000118777	ABCG2	9429	ABCG2
ENSG00000163644	PPM1K	152926	PPM1K
ENSG00000138642	HERC6	55008	HERC6
ENSG00000138646	HERC5	51191	HERC5
ENSG00000138641	HERC3	8916	HERC3
ENSG00000248019	FAM13A-AS1	285512	FAM13A-AS1
ENSG00000138640	FAM13A	10144	FAM13A
ENSG00000185477	GPRIN3	285513	GPRIN3
ENSG00000184305	CCSER1	401145	CCSER1
ENSG00000163104	SMARCAD1	56916	SMARCAD1
ENSG00000163106	HPGDS	27306	HPGDS
ENSG00000163110	PDLIM5	10611	PDLIM5
ENSG00000214559	RP11-323J4.1		RP11-323J4.1
ENSG00000138698	RAP1GDS1	5910	RAP1GDS1
ENSG00000168785	TSPAN5	10098	TSPAN5
ENSG00000151247	EIF4E	1977	EIF4E
ENSG00000164024	METAP1	23173	METAP1
ENSG00000197894	ADH5	128	ADH5
ENSG00000246090	RP11-696N14.1		RP11-696N14.1
ENSG00000198099	ADH4	127	ADH4
ENSG00000172955	ADH6	130	ADH6
ENSG00000196616	ADH1B	125	ADH1B
ENSG00000248144	ADH1C	126	ADH1C
ENSG00000145331	TRMT10A	93587	TRMT10A
ENSG00000138823	MTTP	4547	MTTP
ENSG00000109270	LAMTOR3	8649	LAMTOR3
ENSG00000164031	DNAJB14	79982	DNAJB14
ENSG00000164032	H2AFZ	3015	H2AFZ
ENSG00000164035	EMCN	51705	EMCN
ENSG00000138814	PPP3CA	5530	PPP3CA
ENSG00000138821	SLC39A8	64116	SLC39A8
ENSG00000248161	RP11-499E18.1		RP11-499E18.1
ENSG00000109320	NFKB1	4790	NFKB1
ENSG00000109323	MANBA	4126	MANBA
ENSG00000109332	UBE2D3	7323	UBE2D3
ENSG00000145354	CISD2	493856	CISD2
ENSG00000164039	BDH2	56898	BDH2
ENSG00000249614	RP11-703G6.1		RP11-703G6.1
ENSG00000168772	CXXC4	80319	CXXC4
ENSG00000168769	TET2	54790	TET2
ENSG00000251586	TET2-AS1	104384744	TET2-AS1
ENSG00000138777	PPA2	27068	PPA2
ENSG00000249264	EEF1A1P9	441032	EEF1A1P9
ENSG00000236699	ARHGEF38	54848	ARHGEF38
ENSG00000138785	INTS12	57117	INTS12
ENSG00000138780	GSTCD	79807	GSTCD
ENSG00000168743	NPNT	255743	NPNT
ENSG00000145348	TBCK	93627	TBCK
ENSG00000164022	AIMP1	9255	AIMP1
ENSG00000138801	PAPSS1	9061	PAPSS1
ENSG00000164023	SGMS2	166929	SGMS2
ENSG00000155016	CYP2U1	113612	CYP2U1
ENSG00000249604	RP11-286E11.2		RP11-286E11.2
ENSG00000138796	HADH	3033	HADH
ENSG00000234492	RPL34-AS1	285456	RPL34-AS1
ENSG00000109475	RPL34	6164	RPL34
ENSG00000198856	OSTC	58505	OSTC
ENSG00000164089	ETNPPL	64850	ETNPPL
ENSG00000138802	SEC24B	10427	SEC24B
ENSG00000005059	CCDC109B	55013	CCDC109B
ENSG00000138794	CASP6	839	CASP6
ENSG00000123739	PLA2G12A	81579	PLA2G12A
ENSG00000205403	CFI	3426	CFI
ENSG00000109534	GAR1	54433	GAR1
ENSG00000170522	ELOVL6	79071	ELOVL6
ENSG00000263940	RN7SL275P		RN7SL275P
ENSG00000138792	ENPEP	2028	ENPEP
ENSG00000174749	C4orf32	132720	C4orf32
ENSG00000138660	AP1AR	55435	AP1AR
ENSG00000145365	TIFA	92610	TIFA
ENSG00000073331	ALPK1	80216	ALPK1
ENSG00000138658	ZGRF1	55345	ZGRF1
ENSG00000174720	LARP7	51574	LARP7
ENSG00000145362	ANK2	287	ANK2
ENSG00000145349	CAMK2D	817	CAMK2D
ENSG00000174607	UGT8	7368	UGT8
ENSG00000269893	SNHG8	100093630	SNHG8
ENSG00000164099	PRSS12	8492	PRSS12
ENSG00000145388	METTL14	57721	METTL14
ENSG00000150961	SEC24D	9871	SEC24D
ENSG00000172403	SYNPO2	171024	SYNPO2
ENSG00000280551	RP11-358D17.2		RP11-358D17.2
ENSG00000145390	USP53	54532	USP53
ENSG00000164096	C4orf3	401152	C4orf3
ENSG00000145384	FABP2	2169	FABP2
ENSG00000249244	RP11-548H18.2		RP11-548H18.2
ENSG00000245958	RP11-33B1.1		RP11-33B1.1
ENSG00000138735	PDE5A	8654	PDE5A
ENSG00000250938	RP11-679C8.2		RP11-679C8.2
ENSG00000249409	RP11-501E14.1		RP11-501E14.1
ENSG00000138738	PRDM5	11107	PRDM5
ENSG00000173376	NDNF	79625	NDNF
ENSG00000223006	RN7SKP137		RN7SKP137
ENSG00000050730	TNIP3	79931	TNIP3
ENSG00000164111	ANXA5	308	ANXA5
ENSG00000138686	BBS7	55212	BBS7
ENSG00000138688	KIAA1109	84162	KIAA1109
ENSG00000170917	NUDT6	11162	NUDT6
ENSG00000145375	SPATA5	166378	SPATA5
ENSG00000216154	AC109357.1		AC109357.1
ENSG00000164056	SPRY1	10252	SPRY1
ENSG00000249464	LINC01091	285419	LINC01091
ENSG00000151458	ANKRD50	57182	ANKRD50
ENSG00000196159	FAT4	79633	FAT4
ENSG00000164066	INTU	27152	INTU
ENSG00000164070	HSPA4L	22824	HSPA4L
ENSG00000142731	PLK4	10733	PLK4
ENSG00000164073	MFSD8	256471	MFSD8
ENSG00000164074	ABHD18		ABHD18
ENSG00000138709	LARP1B	55132	LARP1B
ENSG00000164040	PGRMC2	10424	PGRMC2
ENSG00000251432	RP11-420A23.1		RP11-420A23.1
ENSG00000280711	JADRR	101669763	JADRR
ENSG00000077684	JADE1	79960	JADE1
ENSG00000151466	SCLT1	132320	SCLT1
ENSG00000281369	AC093826.1		AC093826.1
ENSG00000250144	RP11-553P9.1		RP11-553P9.1
ENSG00000248434	RP11-553P9.2		RP11-553P9.2
ENSG00000189184	PCDH18	54510	PCDH18
ENSG00000250501	RP11-98O2.1		RP11-98O2.1
ENSG00000280976	Metazoa_SRP		Metazoa_SRP
ENSG00000151014	NOCT		NOCT
ENSG00000109381	ELF2	1998	ELF2
ENSG00000252503	RNU6-531P		RNU6-531P
ENSG00000109390	NDUFC1	4717	NDUFC1
ENSG00000164134	NAA15	80155	NAA15
ENSG00000273247	RP11-83A24.2		RP11-83A24.2
ENSG00000145391	SETD7	80854	SETD7
ENSG00000085871	MGST2	4258	MGST2
ENSG00000201533	RN7SKP237		RN7SKP237
ENSG00000196782	MAML3	55534	MAML3
ENSG00000153130	SCOC	60592	SCOC
ENSG00000179387	ELMOD2	255520	ELMOD2
ENSG00000109436	TBC1D9	23158	TBC1D9
ENSG00000170153	RNF150	57484	RNF150
ENSG00000109445	ZNF330	27309	ZNF330
ENSG00000164136	IL15	3600	IL15
ENSG00000109452	INPP4B	8821	INPP4B
ENSG00000170185	USP38	84640	USP38
ENSG00000109458	GAB1	2549	GAB1
ENSG00000153147	SMARCA5	8467	SMARCA5
ENSG00000236296	GUSBP5	441046	GUSBP5
ENSG00000164161	HHIP	64399	HHIP
ENSG00000164163	ABCE1	6059	ABCE1
ENSG00000164164	OTUD4	54726	OTUD4
ENSG00000170365	SMAD1	4086	SMAD1
ENSG00000151611	MMAA	166785	MMAA
ENSG00000151612	ZNF827	152485	ZNF827
ENSG00000279481	RP11-181K12.1		RP11-181K12.1
ENSG00000120519	SLC10A7	84068	SLC10A7
ENSG00000151617	EDNRA	1909	EDNRA
ENSG00000280219	RP11-752L20.3		RP11-752L20.3
ENSG00000164168	TMEM184C	55751	TMEM184C
ENSG00000164169	PRMT9	90826	PRMT9
ENSG00000071205	ARHGAP10	79658	ARHGAP10
ENSG00000151623	NR3C2	4306	NR3C2
ENSG00000250354	RP11-76G10.1		RP11-76G10.1
ENSG00000170390	DCLK2	166614	DCLK2
ENSG00000198589	LRBA	987	LRBA
ENSG00000181541	MAB21L2	10586	MAB21L2
ENSG00000221235	AC110813.1		AC110813.1
ENSG00000145425	RPS3A	6189	RPS3A
ENSG00000109686	SH3D19	152503	SH3D19
ENSG00000249012	RP11-731D1.1		RP11-731D1.1
ENSG00000189099	PRSS48	345062	PRSS48
ENSG00000164142	FAM160A1	729830	FAM160A1
ENSG00000059691	GATB	5188	GATB
ENSG00000109670	FBXW7	55294	FBXW7
ENSG00000164144	ARFIP1	27236	ARFIP1
ENSG00000250980	RP11-529H22.1		RP11-529H22.1
ENSG00000109654	TRIM2	23321	TRIM2
ENSG00000121210	KIAA0922	23240	KIAA0922
ENSG00000250771	RP11-153M7.3		RP11-153M7.3
ENSG00000137462	TLR2	7097	TLR2
ENSG00000145423	SFRP2	6423	SFRP2
ENSG00000171566	PLRG1	5356	PLRG1
ENSG00000121207	LRAT	9227	LRAT
ENSG00000250910	AC097467.2		AC097467.2
ENSG00000164116	GUCY1A3	2982	GUCY1A3
ENSG00000061918	GUCY1B3	2983	GUCY1B3
ENSG00000256043	CTSO	1519	CTSO
ENSG00000145431	PDGFC	56034	PDGFC
ENSG00000164125	FAM198B	51313	FAM198B
ENSG00000248429	RP11-597D13.9		RP11-597D13.9
ENSG00000164124	TMEM144	55314	TMEM144
ENSG00000171503	ETFDH	2110	ETFDH
ENSG00000171497	PPID	5481	PPID
ENSG00000052795	FNIP2	57600	FNIP2
ENSG00000109756	RAPGEF2	9693	RAPGEF2
ENSG00000145414	NAF1	92345	NAF1
ENSG00000198498	TMA16	55319	TMA16
ENSG00000145416	MARCH1	55016	MARCH1
ENSG00000248546	ANP32C	23520	ANP32C
ENSG00000248771	LINC01207	100505989	LINC01207
ENSG00000121089	NACA3P	389240	NACA3P
ENSG00000170088	TMEM192	201931	TMEM192
ENSG00000109466	KLHL2	11275	KLHL2
ENSG00000052802	MSMO1	6307	MSMO1
ENSG00000109472	CPE	1363	CPE
ENSG00000137628	DDX60	55601	DDX60
ENSG00000181381	DDX60L	91351	DDX60L
ENSG00000129116	PALLD	23022	PALLD
ENSG00000145439	CBR4	84869	CBR4
ENSG00000154447	SH3RF1	57630	SH3RF1
ENSG00000251171	RP11-327O17.2		RP11-327O17.2
ENSG00000137601	NEK1	4750	NEK1
ENSG00000109572	CLCN3	1182	CLCN3
ENSG00000056050	C4orf27	54969	C4orf27
ENSG00000109586	GALNT7	51809	GALNT7
ENSG00000164104	HMGB2	3148	HMGB2
ENSG00000272870	RP11-798M19.6		RP11-798M19.6
ENSG00000164106	SCRG1	11341	SCRG1
ENSG00000164107	HAND2	9464	HAND2
ENSG00000237125	HAND2-AS1	79804	HAND2-AS1
ENSG00000164117	FBXO8	26269	FBXO8
ENSG00000164118	CEP44	80817	CEP44
ENSG00000164120	HPGD	3248	HPGD
ENSG00000250596	RP11-440I14.2		RP11-440I14.2
ENSG00000150625	GPM6A	2823	GPM6A
ENSG00000129128	SPCS3	60559	SPCS3
ENSG00000109674	NEIL3	55247	NEIL3
ENSG00000225356	RP11-433O3.1		RP11-433O3.1
ENSG00000129187	DCTD	1635	DCTD
ENSG00000151718	WWC2	80014	WWC2
ENSG00000168564	CDKN2AIP	55602	CDKN2AIP
ENSG00000168556	ING2	3622	ING2
ENSG00000182552	RWDD4	201965	RWDD4
ENSG00000168538	TRAPPC11	60684	TRAPPC11
ENSG00000251739	RNU6-1053P		RNU6-1053P
ENSG00000249096	RP11-290F5.1		RP11-290F5.1
ENSG00000168310	IRF2	3660	IRF2
ENSG00000271646	RP11-326I11.3		RP11-326I11.3
ENSG00000164305	CASP3	836	CASP3
ENSG00000164306	PRIMPOL	201973	PRIMPOL
ENSG00000151726	ACSL1	2180	ACSL1
ENSG00000265619	AC093824.1		AC093824.1
ENSG00000151729	SLC25A4	291	SLC25A4
ENSG00000164323	CFAP97	57587	CFAP97
ENSG00000109762	SNX25	83891	SNX25
ENSG00000109771	LRP2BP	55805	LRP2BP
ENSG00000109775	UFSP2	55325	UFSP2
ENSG00000154553	PDLIM3	27295	PDLIM3
ENSG00000154556	SORBS2	8470	SORBS2
ENSG00000164342	TLR3	7098	TLR3
ENSG00000109794	FAM149A	25854	FAM149A
ENSG00000145476	CYP4V2	285440	CYP4V2
ENSG00000083857	FAT1	2195	FAT1
ENSG00000278974	RP11-756P10.6		RP11-756P10.6
ENSG00000109536	FRG1	2483	FRG1
ENSG00000164366	CCDC127	133957	CCDC127
ENSG00000260774	CTD-2083E4.4		CTD-2083E4.4
ENSG00000073578	SDHA	6389	SDHA
ENSG00000249915	PDCD6	10016	PDCD6
ENSG00000180104	EXOC3	11336	EXOC3
ENSG00000188242	PP7080	25845	PP7080
ENSG00000066230	SLC9A3	6550	SLC9A3
ENSG00000171368	TPPP	11076	TPPP
ENSG00000206077	ZDHHC11B	653082	ZDHHC11B
ENSG00000188818	ZDHHC11	79844	ZDHHC11
ENSG00000028310	BRD9	65980	BRD9
ENSG00000215246	RP11-43F13.3		RP11-43F13.3
ENSG00000113504	SLC12A7	10723	SLC12A7
ENSG00000174358	SLC6A19	340024	SLC6A19
ENSG00000049656	CLPTM1L	81037	CLPTM1L
ENSG00000153395	LPCAT1	79888	LPCAT1
ENSG00000188002	RP11-43F13.1		RP11-43F13.1
ENSG00000171421	MRPL36	64979	MRPL36
ENSG00000145494	NDUFS6	4726	NDUFS6
ENSG00000249731	RP11-259O2.3		RP11-259O2.3
ENSG00000231291	RP11-445O3.1		RP11-445O3.1
ENSG00000164151	ICE1	23379	ICE1
ENSG00000133398	MED10	84246	MED10
ENSG00000037474	NSUN2	54888	NSUN2
ENSG00000145545	SRD5A1	6715	SRD5A1
ENSG00000112941	PAPD7	11044	PAPD7
ENSG00000200243	RN7SKP79		RN7SKP79
ENSG00000237611	Metazoa_SRP		Metazoa_SRP
ENSG00000078295	ADCY2	108	ADCY2
ENSG00000124275	MTRR	4552	MTRR
ENSG00000250198	RP11-143A12.3		RP11-143A12.3
ENSG00000112902	SEMA5A	9037	SEMA5A
ENSG00000150753	CCT5	22948	CCT5
ENSG00000164237	CMBL	134147	CMBL
ENSG00000145495	MARCH6	10299	MARCH6
ENSG00000246016	LINC01513		LINC01513
ENSG00000112977	DAP	1611	DAP
ENSG00000248783	RP11-308B16.2		RP11-308B16.2
ENSG00000038382	TRIO	7204	TRIO
ENSG00000145569	FAM105A	54491	FAM105A
ENSG00000250182	EEF1A1P13	133283	EEF1A1P13
ENSG00000154124	OTULIN	90268	OTULIN
ENSG00000154122	ANKH	56172	ANKH
ENSG00000154153	FAM134B	54463	FAM134B
ENSG00000246214	RP11-260E18.1		RP11-260E18.1
ENSG00000145555	MYO10	4651	MYO10
ENSG00000176788	BASP1	10409	BASP1
ENSG00000215196	AC091878.1		AC091878.1
ENSG00000201715	RN7SKP133		RN7SKP133
ENSG00000223361	FTH1P10	2502	FTH1P10
ENSG00000145526	CDH18	1016	CDH18
ENSG00000183666	GUSBP1	728411	GUSBP1
ENSG00000279107	RP11-823P9.4		RP11-823P9.4
ENSG00000154162	CDH12	1010	CDH12
ENSG00000277455	Metazoa_SRP		Metazoa_SRP
ENSG00000248605	CTD-2306M5.1		CTD-2306M5.1
ENSG00000113361	CDH6	1004	CDH6
ENSG00000113360	DROSHA	29102	DROSHA
ENSG00000082213	C5orf22	55322	C5orf22
ENSG00000133401	PDZD2	23037	PDZD2
ENSG00000214108	TPT1P5	100421420	TPT1P5
ENSG00000113384	GOLPH3	64083	GOLPH3
ENSG00000150712	MTMR12	54545	MTMR12
ENSG00000056097	ZFR	51663	ZFR
ENSG00000113387	SUB1	10923	SUB1
ENSG00000113407	TARS	6897	TARS
ENSG00000082196	C1QTNF3	114899	C1QTNF3
ENSG00000271771	RP11-1250I15.3		RP11-1250I15.3
ENSG00000215158	RP11-1023L17.1		RP11-1023L17.1
ENSG00000215156	RP11-1023L17.2		RP11-1023L17.2
ENSG00000039560	RAI14	26064	RAI14
ENSG00000113456	RAD1	5810	RAD1
ENSG00000113460	BRIX1	55299	BRIX1
ENSG00000168724	DNAJC21	134218	DNAJC21
ENSG00000113494	PRLR	5618	PRLR
ENSG00000168685	IL7R	3575	IL7R
ENSG00000164187	LMBRD2	92255	LMBRD2
ENSG00000145604	SKP2	6502	SKP2
ENSG00000152620	NADK2	133686	NADK2
ENSG00000245711	NADK2-AS1	101056700	NADK2-AS1
ENSG00000274441	CTD-2282P23.2		CTD-2282P23.2
ENSG00000164190	NIPBL	25836	NIPBL
ENSG00000197603	C5orf42	65250	C5orf42
ENSG00000113569	NUP155	9631	NUP155
ENSG00000082068	WDR70	55100	WDR70
